model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_tuned,pair_0061,false_negative,0.101312,0.7,syn_login_csrf_00,syn_login_csrf_09,Login fails with 403 Forbidden after session timeout,Login page returns 403 after long inactivity,network_error,network_error
bm25f_tuned,pair_0187,false_negative,0.074741,0.7,syn_dark_mode_flash_08,syn_dark_mode_flash_09,Visual regression: dark theme flickers on navigate,Light theme bleeds through during page changes,css_ui,css_ui
bm25f_tuned,pair_2326,false_negative,0.200663,0.7,sdk_zindex_conflict_04,sdk_zindex_conflict_06,Dropdown hidden behind header,Account menu is inaccessible — hidden under navigation,table,table
bm25f_tuned,pair_2196,false_negative,0.17588,0.7,sdk_heavy_canvas_05,sdk_heavy_canvas_07,"image upload uses way too much memory, 256mb for one image",Unbounded canvas allocation: no dimension check before 8000x8000 getImageData,upload,upload
bm25f_tuned,pair_1691,false_negative,0.231109,0.7,sdk_stack_overflow_03,sdk_stack_overflow_06,Page crashes — infinite loop in component rendering,Application crashes with 'Maximum call stack' error,feed,feed
bm25f_tuned,pair_0930,false_negative,0.071333,0.7,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_08,Paste from clipboard kills the form,Crash when paste text from document to input,js_error,js_error
bm25f_tuned,pair_2410,false_negative,0.200627,0.7,sdk_unhandled_promise_03,sdk_unhandled_promise_05,Background sync fails silently — no error shown,"backgrond sync fails with no eror message, data might be stale",profile,profile
bm25f_tuned,pair_0376,false_negative,0.089694,0.7,syn_websocket_reconnect_01,syn_websocket_reconnect_03,WebSocket doesn't reconnect after WiFi drops,No auto-reconnect for realtime notification socket,network_error,network_error
bm25f_tuned,pair_0950,false_negative,0.200807,0.7,syn_notification_permission_00,syn_notification_permission_04,Push notification permission prompt fires on every page load,Push notificatioons keep asking forr prmission,ui_interaction,ui_interaction
bm25f_tuned,pair_0975,false_negative,0.033615,0.7,syn_notification_permission_03,syn_notification_permission_08,Notification popup won't stop appearing,"Notification asking permission many time, user already say no",ui_interaction,ui_interaction
bm25f_tuned,pair_0237,false_negative,0.178447,0.7,syn_search_empty_state_00,syn_search_empty_state_05,Search shows 'No results' for a split second before actual results appear,ssearch bar shows no results message whhiile typing,state_management,state_management
bm25f_tuned,pair_1788,false_negative,0.173381,0.7,sdk_array_bounds_04,sdk_array_bounds_08,Array off-by-one bug crashes item list,"Code use wrong index for last item in array, cause crash",list,list
bm25f_tuned,pair_1405,false_negative,0.129766,0.7,sdk_api_500_01,sdk_api_500_03,Product listing fails to load — API returns error status,Products page is blank — API is broken,product,product
bm25f_tuned,pair_0793,false_negative,0.048961,0.7,syn_stale_cache_03,syn_stale_cache_05,Outdated numbers on dashboard after new release,"dashboard data is rwong aftter updaet, shows oldd numers",state_management,state_management
bm25f_tuned,pair_1440,false_negative,0.159343,0.7,sdk_slow_page_00,sdk_slow_page_01,Slow page load: Orders took 4.0s,Orders page takes over 4 seconds to load with blocking spinner,orders,orders
bm25f_tuned,pair_1506,false_negative,0.274981,0.7,sdk_form_crash_02,sdk_form_crash_07,Unhandled TypeError: name field validation assumes non-empty input,Form validation missing: empty name field triggers TypeError on split,checkout,checkout
bm25f_tuned,pair_1793,false_negative,0.181717,0.7,sdk_array_bounds_05,sdk_array_bounds_09,"list crashes on last item, array index is off by one",Off-by-one: items[length] is undefined,list,list
bm25f_tuned,pair_0473,false_negative,0.068156,0.7,syn_image_lazy_load_02,syn_image_lazy_load_03,Lazy-loaded images never appear after rapid scrolling,Gallery images don't load on quick scroll-through,performance,performance
bm25f_tuned,pair_1748,false_negative,0.167163,0.7,sdk_null_dom_05,sdk_null_dom_09,profle page crashes becaue it trys to update an elemnt thats not there,Null DOM ref on profile page,profile,profile
bm25f_tuned,pair_1760,false_negative,0.180098,0.7,sdk_array_bounds_00,sdk_array_bounds_06,Array index out of bounds: Cannot read properties of undefined (reading 'toStrin,Item list crashes when trying to format the last element,list,list
bm25f_tuned,pair_0512,false_negative,0.209047,0.7,syn_ssr_hydration_mismatch_01,syn_ssr_hydration_mismatch_04,Next.js hydration error: server/client price mismatch,React hydration warning on product detai lpage,react_specific,react_specific
bm25f_tuned,pair_1545,false_negative,0.198782,0.7,sdk_broken_image_01,sdk_broken_image_08,Product image returns 404 — broken image placeholder visible,"Product image not load, show broken picture icon",product,product
bm25f_tuned,pair_1585,false_negative,0.056817,0.7,sdk_rage_clicks_01,sdk_rage_clicks_03,Submit Order button is completely unresponsive to clicks,Submit button does nothing no matter how many times you click,orders,orders
bm25f_tuned,pair_0213,false_negative,0.020968,0.7,syn_file_upload_crash_03,syn_file_upload_crash_05,FileReader OOM on large attachments,"cat upload big files, paage freezez",js_error,js_error
bm25f_tuned,pair_1974,false_negative,0.1192,0.7,sdk_unauthorized_401_06,sdk_unauthorized_401_07,Logged-in user gets 401 when accessing account data,Bearer token validation failure: 401 on GET to protected resource,auth,auth
bm25f_tuned,pair_0074,false_negative,0.153922,0.7,syn_login_csrf_02,syn_login_csrf_07,Session timeout causes login form to break,Stale form token blocks authentication,network_error,network_error
bm25f_tuned,pair_1553,false_negative,0.135267,0.7,sdk_broken_image_02,sdk_broken_image_09,Missing asset: headphones.png returns HTTP 404 from CDN,Headphones image 404,product,product
bm25f_tuned,pair_0226,false_negative,0.071918,0.7,syn_file_upload_crash_05,syn_file_upload_crash_09,"cat upload big files, paage freezez",Upload component breaks with large files,js_error,js_error
bm25f_tuned,pair_0087,false_negative,0.115117,0.7,syn_login_csrf_04,syn_login_csrf_09,CSR validation fails on stale login page,Login page returns 403 after long inactivity,network_error,network_error
bm25f_tuned,pair_0932,false_negative,0.086877,0.7,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_05,Form breaks when pasting formatted text,pasteing from word ito name feild crashess the page,js_error,js_error
bm25f_tuned,pair_1242,false_negative,0.125144,0.7,syn_video_autoplay_blocked_03,syn_video_autoplay_blocked_06,Black box where the hero video should be,Customer-facing: hero section appears broken with black video frame,ui_interaction,ui_interaction
bm25f_tuned,pair_1956,false_negative,0.183123,0.7,sdk_unauthorized_401_02,sdk_unauthorized_401_07,HTTP 401 on authenticated endpoint: invalid or expired JWT,Bearer token validation failure: 401 on GET to protected resource,auth,auth
bm25f_tuned,pair_1767,false_negative,0.226647,0.7,sdk_array_bounds_01,sdk_array_bounds_05,Off-by-one error: accessing array element beyond length,"list crashes on last item, array index is off by one",list,list
bm25f_tuned,pair_1434,false_negative,0.149086,0.7,sdk_api_500_06,sdk_api_500_07,Customer complaint: product catalog shows empty page,Product API endpoint returns non-200: entire catalog unavailable,product,product
bm25f_tuned,pair_0922,false_negative,0.083459,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_06,Input field crashes when pasting from Word or Google Docs,Profile form unhandled exception on clipboard paste event,js_error,js_error
bm25f_tuned,pair_2079,false_negative,0.216979,0.7,sdk_long_task_01,sdk_long_task_02,UI completely frozen for 3 seconds during heavy computation,Main thread blocked 3000ms by synchronous computation: Long Task violation,feed,feed
bm25f_tuned,pair_2034,false_negative,0.181629,0.7,sdk_websocket_fail_01,sdk_websocket_fail_02,WebSocket to notification service fails to connect,WSS connection establishment failure: notification service unreachable,websocket,websocket
bm25f_tuned,pair_0145,false_negative,0.147268,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_03,White flash when navigating between pages in dark mode,Dark mode: visible white gap during route change,css_ui,css_ui
bm25f_tuned,pair_0426,false_negative,0.087834,0.7,syn_form_validation_race_01,syn_form_validation_race_08,Double submit sends two API requests,Client validation race: form sent before checks complete,state_management,state_management
bm25f_tuned,pair_1108,false_negative,0.075982,0.7,syn_pdf_export_blank_03,syn_pdf_export_blank_07,PDF export cuts off after 2 pages — rest is blank,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25f_tuned,pair_1961,false_negative,0.117009,0.7,sdk_unauthorized_401_03,sdk_unauthorized_401_06,Can't access my data — getting authentication error,Logged-in user gets 401 when accessing account data,auth,auth
bm25f_tuned,pair_2258,false_negative,0.186592,0.7,sdk_stale_closure_00,sdk_stale_closure_09,Stale closure: handler shows 0 instead of 5,"Stale closure: shows 0, actual is 5",forms,forms
bm25f_tuned,pair_0330,false_negative,0.178881,0.7,syn_date_picker_timezone_01,syn_date_picker_timezone_02,Wrong date displayed in datepicker for non-UTC users,Date off by one day in Asian timezones,js_error,js_error
bm25f_tuned,pair_2450,false_negative,0.150802,0.7,sdk_listener_leak_02,sdk_listener_leak_06,Event listener memory leak: scroll handlers not removed on unmount,Page performance degrades over time during normal use,list,list
bm25f_tuned,pair_1704,false_negative,0.215658,0.7,sdk_stack_overflow_06,sdk_stack_overflow_07,Application crashes with 'Maximum call stack' error,Stack overflow: unbounded recursion in component render pipeline,feed,feed
bm25f_tuned,pair_0289,false_negative,0.058481,0.7,syn_modal_scroll_lock_01,syn_modal_scroll_lock_05,iOS: page scrolls behind open modal,can still scroll the page behind popups on ipohne,css_ui,css_ui
bm25f_tuned,pair_1416,false_negative,0.124139,0.7,sdk_api_500_02,sdk_api_500_07,HTTP error from /products blocks product page rendering,Product API endpoint returns non-200: entire catalog unavailable,product,product
bm25f_tuned,pair_0144,false_negative,0.194371,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_02,White flash when navigating between pages in dark mode,Screen flickers white between pages (dark mode),css_ui,css_ui
bm25f_tuned,pair_2309,false_negative,0.284334,0.7,sdk_zindex_conflict_01,sdk_zindex_conflict_07,Dropdown menu renders behind sticky navigation bar,CSS z-index conflict: dropdown at z-50 rendered below fixed nav at z-100,table,table
bm25f_tuned,pair_2021,false_negative,0.089237,0.7,sdk_rate_limit_429_06,sdk_rate_limit_429_09,"Application sends too many requests at once, some fail",Rapid API requests — mixed failures,api,api
bm25f_tuned,pair_0965,false_negative,0.146538,0.7,syn_notification_permission_02,syn_notification_permission_04,Repeated Notification.requestPermission() calls ignore user denial,Push notificatioons keep asking forr prmission,ui_interaction,ui_interaction
bm25f_tuned,pair_0255,false_negative,0.158006,0.7,syn_search_empty_state_02,syn_search_empty_state_08,Search results flash empty state on each keystroke,SearchResults component: batching issue causes flicker,state_management,state_management
bm25f_tuned,pair_1350,false_negative,0.252717,0.7,sdk_checkout_crash_00,sdk_checkout_crash_01,Checkout payment crash: Cannot read properties of undefined (reading 'processPay,Payment processing throws TypeError on undefined handler,checkout,checkout
bm25f_tuned,pair_2240,false_negative,0.173509,0.7,sdk_storage_quota_05,sdk_storage_quota_06,"localstorage is full, getting quota exceded eror when saving",App fails to save preferences — shows no error to user,cache,cache
bm25f_tuned,pair_0243,false_negative,0.041284,0.7,syn_search_empty_state_01,syn_search_empty_state_03,Empty state flickers during search input,Visual glitch: search results disappear and reappear,state_management,state_management
bm25f_tuned,pair_0821,false_negative,0.23893,0.7,syn_a11y_focus_trap_00,syn_a11y_focus_trap_09,Keyboard focus escapes dialog and moves to background elements,Focus escapes dialog to background elements,css_ui,css_ui
bm25f_tuned,pair_1068,false_negative,0.086507,0.7,syn_geolocation_timeout_04,syn_geolocation_timeout_07,Location nt working on store finder,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
bm25f_tuned,pair_1726,false_negative,0.212565,0.7,sdk_null_dom_01,sdk_null_dom_09,TypeError: setting textContent on null — missing DOM element,Null DOM ref on profile page,profile,profile
bm25f_tuned,pair_1384,false_negative,0.098397,0.7,sdk_checkout_crash_04,sdk_checkout_crash_09,Payment button kills the page,Checkout payment crash on submit,checkout,checkout
bm25f_tuned,pair_0132,false_negative,0.059305,0.7,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_09,nfinite scroll causes OOM on feed page,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_tuned,pair_0122,false_negative,0.028448,0.7,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_04,Browser tab crashes after extensive scrolling,nfinite scroll causes OOM on feed page,performance,performance
bm25f_tuned,pair_1077,false_negative,0.056213,0.7,syn_geolocation_timeout_06,syn_geolocation_timeout_09,Users in non-NYC locations see incorrect store results,"Geolocation times out, map shows wrong city",network_error,network_error
bm25f_tuned,pair_1929,false_negative,0.096764,0.7,sdk_network_timeout_06,sdk_network_timeout_07,Unable to complete action — request timed out,Network failure: AbortController triggered after 2s timeout on unresponsive endp,api,api
bm25f_tuned,pair_2387,false_negative,0.183656,0.7,sdk_unhandled_promise_00,sdk_unhandled_promise_03,Unhandled promise rejection: Background sync failed: connection reset,Background sync fails silently — no error shown,profile,profile
